Player,Team,TS%,eFG%,Total S %,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,USG%,PPR,PPS,ORtg,DRtg,eDiff,FIC,PER,Year
Ticket Gaines,GMU,0.551,0.515,146.9,5.9,21.2,14,8.4,14.7,1.3,1.4,15.1,-1.3,1.3,110,95.4,14.6,158.9,13.3,2023
Roddie Anderson III,UCSD,0.467,0.427,142.6,1.8,13,7.4,25.6,18.6,2.3,0.8,29.5,-2.7,1.1,89.1,105.9,-16.8,176.8,13.3,2023
Chris Pryor,LAMAR,0.52,0.486,159.8,2.4,7.8,5.1,25.2,20.1,2.1,0.3,20.6,0,1.1,100.9,111.4,-10.5,197.3,13.3,2023
Justin Bufford,MTSU,0.554,0.53,151.6,3.7,10,6.7,4,11.4,2.6,4.9,12,-1.1,1.3,114.7,101,13.7,136.6,13.3,2023
Jamiya Neal,ASU,0.508,0.489,133.8,2.5,17.3,9.8,17.6,17.7,2.4,1.1,18.1,-0.3,1.1,97.8,97.7,0.2,126.6,13.3,2023
Reese Waters,USC,0.531,0.489,150.9,3.8,10.3,7.3,8.8,17.1,1.7,1.7,22.4,-4.5,1.2,98.5,101.5,-3,136.9,13.3,2023
Jamir Chaplin,USOFL,0.503,0.49,132.6,6.3,9.4,7.9,8.6,11.7,1.8,1.1,17.5,-1.1,1.1,105.6,106.1,-0.4,147.1,13.3,2023
Jae'Lyn Withers,LVILL,0.554,0.522,158.5,3.8,22.6,13.3,7.1,21.7,1.6,1.8,21.4,-6.9,1.3,95.1,109.8,-14.7,174,13.3,2023
Sam Hines,USOFL,0.51,0.503,126.7,8.8,16,12.4,9.8,18.6,1.9,2.6,15.6,-2.2,1.2,102,101.7,0.3,202.9,13.3,2023
Isaiah Range,ALAST,0.529,0.512,163.5,2,10.1,5.9,8.2,16,2.2,0.9,21.8,-4.8,1.1,96.9,107.8,-10.9,151.9,13.3,2023
Jacob Johnson,LIU,0.509,0.446,143.4,6.3,14.5,10.4,10.4,17.1,2.1,1.5,18,-2.6,1.2,98,108.2,-10.1,235.4,13.2,2023
Jordan Jefferson,UALR,0.563,0.538,153.7,2.8,4.5,3.6,6.2,10.9,2.3,0.7,18.5,-1.8,1.3,110.1,111.3,-1.2,104.1,13.2,2023
Jonas Harper,BSTN,0.546,0.527,145.2,1.2,7,4,9.9,14.2,2.6,0.6,19.3,-2.2,1.2,103.5,101.7,1.8,162.1,13.2,2023
Brandon Mitchell-Day,DART,0.516,0.488,134.4,7,13.2,10.1,9.3,14,0.7,3,20,-2.4,1.2,101.8,104.2,-2.4,86.4,13.2,2023
Ian Martinez,UMD,0.571,0.53,164.6,4.6,13.6,9.1,6.3,15.2,1.4,1.7,17.6,-3,1.3,109.6,99.7,9.9,112.1,13.2,2023
Jay Rodgers,CCSU,0.486,0.465,150.4,1.6,8.5,4.9,21.8,13.1,0.8,0,24.3,0.6,1,98.2,110.7,-12.5,128.1,13.2,2023
Leland Walker,EKU,0.485,0.434,149.5,1.9,10.2,5.9,22,19.6,2.2,0.3,26.4,-2.4,1.1,95.1,103.1,-8,158.8,13.2,2023
Blondeau Tchoukuiengo,CALBU,0.494,0.438,137.5,1.2,8.6,4.9,18.2,14.3,2.8,0.8,20.1,0.6,1.2,101.3,98,3.2,126.1,13.2,2023
Collin Holloway,TULAN,0.633,0.611,163.9,3.9,14.1,9.2,5.9,23.5,1.7,1.9,19,-6.3,1.5,99.5,105.6,-6.1,103.3,13.2,2023
Sam Silverstein,HAR,0.569,0.525,161.9,6,14.4,10.2,9.7,18.8,2.3,0.9,12.8,-1.2,1.3,110.3,98.7,11.6,212.9,13.2,2023
Joey Baker,MICH,0.543,0.525,146.9,1.1,14.5,8.1,5.1,8.2,1.3,1.5,18.6,-1.1,1.2,107.9,101.7,6.2,107.9,13.2,2023
Deonte Billups,IPFW,0.552,0.543,141.8,3.8,12.7,8.2,9.4,17.2,2.1,1.7,19.7,-3.4,1.2,101,99.6,1.4,171.4,13.2,2023
Tre Armstrong,CALBU,0.538,0.518,149,3.2,11.3,7.2,5.6,6.3,1.4,0.8,16.5,-0.1,1.2,112.9,100.3,12.5,144,13.2,2023
Legend Geeter,EMICH,0.586,0.528,156.7,8.3,15.3,11.7,8.7,23.9,2.5,0.6,15.7,-4.1,1.5,105.4,111.6,-6.2,117.6,13.2,2023
Quentin Millora-Brown,VANDY,0.518,0.49,141.4,13.3,13.9,13.6,6.5,16.5,1.2,3.5,11.2,-1.2,1.3,115.8,106.4,9.5,162.5,13.2,2023
Rick Issanza,LOYMR,0.596,0.623,107.8,11.8,21,16.4,2.8,28,0.8,6.4,13.3,-6.3,1.5,100.8,100,0.8,117.4,13.2,2023
Caleb Catto,FGCU,0.562,0.544,156.4,1.6,12.9,7.3,18.7,17.6,2.2,0.7,13.9,2.1,1.2,111.2,104,7.2,241.4,13.2,2023
Dyson Koehler,WEBER,0.621,0.59,171,3.1,13.3,8.3,9,16.7,1.9,0.4,14.6,-1.5,1.4,112.2,101.4,10.7,141.1,13.2,2023
Fidelis Okereke,CSUN,0.532,0.514,110.1,10.2,23.6,16.7,7.1,22.6,1.8,4.1,14.8,-4.3,1.3,98.6,100.1,-1.5,143.3,13.2,2023
Markeith Browning II,UWM,0.536,0.516,145.7,4.4,15.2,10.1,16.2,23.8,1.9,1.7,19.8,-3.6,1.2,97.7,99.5,-1.8,202.3,13.2,2023
Harrison Butler,SUU,0.479,0.419,134.7,2.9,21.7,12.5,13.1,16,1.9,1.4,20.7,-1.6,1.2,97.8,97.8,0,292,13.2,2023
Jordan Walsh,ARK,0.513,0.479,142.3,6.2,13.6,9.9,6.7,13,2.6,2,16.2,-1.7,1.2,105.5,96.5,8.9,184.5,13.1,2023
Rafael Pinzon,STJ,0.506,0.495,141.9,4.2,9.2,6.7,11.9,11.7,1.1,0,20.3,-0.3,1.1,105.4,104.6,0.7,63.3,13.1,2023
Owen McCormack,PRSBY,0.543,0.505,157.4,5.4,14.4,9.7,9.6,15.3,1.5,3,16.5,-1.9,1.2,107.6,106,1.6,174.6,13.1,2023
Tre Coleman,UNR,0.56,0.537,148.5,2.7,9.8,6.4,16.2,12.8,2,3.9,11.4,3.1,1.3,116.4,100.7,15.7,235.8,13.1,2023
Tyrone Perry,TNTCH,0.538,0.529,146.9,1,11.5,6.3,13.9,10.8,1.9,0.4,17,1.2,1.1,107.9,104.7,3.2,230.4,13.1,2023
Brenden Tucker,GAST,0.489,0.44,145.1,3.1,9.4,6.1,10.1,11.5,1.5,0.8,23.7,-2.3,1.1,100.9,105.7,-4.8,140,13.1,2023
Tyrese Williams,QUIN,0.551,0.529,153.1,1.7,11.6,6.7,5,7.5,1.6,0.4,18.8,-1.1,1.2,114.2,102.1,12,126,13.1,2023
Jamarii Thomas,UNCW,0.476,0.42,145.4,3,12,7.5,24.5,19,2.1,0.7,25.7,-1.5,1.1,94.8,98.7,-3.9,119.5,13.1,2023
K.D. Johnson,AUB,0.507,0.458,140.8,2.5,7.7,5.1,11.6,14.8,2.9,0.1,23.4,-2.9,1.2,100.3,101.1,-0.8,117.4,13.1,2023
Samir Stewart,MAN,0.524,0.484,152.2,1.4,4.7,3,21.3,18.1,2.4,0,26.2,-2.5,1.2,97.4,110.1,-12.8,110.4,13.1,2023
Cyncier Harrison,STET,0.456,0.418,136.7,0.7,5.9,3.2,26.9,12.1,1.6,0.3,20,5.9,1,106.9,112.7,-5.8,74.9,13.1,2023
Emareyon McDonald,NSU,0.559,0.55,170,2.3,4.7,3.5,9,13,1.5,0.2,20.1,-2,1.1,109.6,110,-0.4,79.1,13.1,2023
Elijah Jamison,UWM,0.57,0.545,156,3,11.4,7.5,14.3,19.9,1.6,0.2,19.1,-2.5,1.4,105.8,104.2,1.6,148.1,13.1,2023
Jalen Forrest,PRSBY,0.506,0.435,142.7,4.2,9,6.4,12.3,16.7,1.1,0.5,26.8,-5.3,1.3,98.2,110.4,-12.2,102.1,13.1,2023
Terrance Jones,NORF,0.483,0.427,141,8,11,9.6,12.4,15.8,3.2,0.8,16.6,-0.5,1.1,106.1,99.6,6.5,103.4,13.1,2023
"Kowacie Reeves, Jr.",FLA,0.477,0.445,134.8,2.4,13.1,7.9,6.1,11,1.6,1,27,-3.7,1.1,92.1,99,-6.8,105,13.1,2023
Justin Thomas,UWM,0.531,0.495,154.4,2.7,15.1,9.2,18.7,23.4,2.4,2.3,15.7,-0.4,1.3,101.6,101.2,0.3,236.5,13.1,2023
Micah Peavy,TCU,0.447,0.415,128.8,7.3,10.4,8.8,10.6,12,2.7,3.8,20.6,-1.1,1,96.9,96.2,0.6,134.6,13.1,2023
Avery Felts,ARKST,0.534,0.511,156.1,1.8,8.8,5.2,14.7,7.7,1.9,0.4,14.4,3,1.2,116,107.4,8.5,206.3,13.1,2023
Jason Roche,RICH,0.588,0.565,169.4,2.9,8.2,5.6,1.9,7.1,0.8,0.4,17.7,-1.7,1.2,112.7,105.1,7.5,98.4,13.1,2023
Ajare Sanni,UCSB,0.5,0.471,141.1,1.3,12.8,7.3,10.5,13.3,1.9,0,23,-2.1,1.1,97.7,100.7,-3,78,13,2023
Victor Iwuakor,UNLV,0.594,0.614,113.3,11.3,14.6,12.8,2.3,22.7,2.5,8.4,9.7,-3.5,1.7,112.4,96,16.4,130.5,13,2023
Jalun Trent,UND,0.486,0.465,121.7,4.7,18.6,11.4,19.5,20.3,1.7,1.3,18.8,-0.3,1.2,97.4,105.9,-8.5,178.6,13,2023
Roti Ware,SFA,0.501,0.471,150.2,1.8,13.1,7.4,13.6,14.3,2.6,0.3,20.1,-1,1.1,100.7,98.7,1.9,148,13,2023
Evan Nelson,HAR,0.522,0.49,159.4,2.4,10.3,6.3,22.8,20,2.2,0.3,17.8,1,1.1,102.8,100.4,2.4,182.8,13,2023
Dashon Gittens,FIU,0.561,0.546,147.9,4,9.1,6.6,11.5,18.8,2.5,1.4,17.4,-2.2,1.3,103.1,106.5,-3.4,129.4,13,2023
Kalib Mathews,QUC,0.564,0.533,149.8,3.2,7.5,5.3,13,19.3,2.2,2.2,14.9,-1,1.3,107.3,106.4,1,215.1,13,2023
Julian Hammond III,COLO,0.514,0.463,154.5,2.9,9.5,6.2,19,19.9,2.3,0.5,20.4,-1.5,1.2,98.8,99.2,-0.5,146.5,13,2023
Mike Hood,COPST,0.542,0.48,159.2,1.6,9,5.5,7.9,11.4,1.6,0.1,22,-2.3,1.3,102.9,116,-13.1,125,13,2023
Javon Cooley,MRST,0.542,0.508,155.1,4.2,16,10.2,7.4,15.5,1.6,2,15.6,-2.2,1.2,103.4,101.4,2,193.4,13,2023
"Femi Odukale, Jr.",SETON,0.483,0.469,123.9,3.9,15.3,9.7,16.8,19.2,3.5,1.7,17.3,-0.9,1.2,95.4,93.9,1.4,200.6,13,2023
Alem Huseinovic,RICE,0.581,0.562,166.7,1.2,7.9,4.6,4.6,8.3,1.9,0,16.3,-1,1.2,111.2,108.6,2.6,97.6,13,2023
Jorell Saterfield,PORTL,0.491,0.467,146.7,4.1,13.5,8.5,6.6,7.4,1,0.6,21.7,-0.9,1.1,102.2,107.3,-5.1,200,13,2023
Lance Terry,GT,0.54,0.514,162.3,2,9,5.5,7.8,9,1.2,0.7,17.8,-0.4,1.2,110.2,106.8,3.4,157.6,13,2023
Nendah Tarke,COPST,0.497,0.482,129.3,2.9,16.2,9.7,12.3,17.4,2.6,1.3,21.7,-3.4,1.2,91.4,110.4,-19,252.3,12.9,2023
Kameron Hobbs,MORST,0.578,0.555,170.3,3.6,8.1,5.8,16.3,20.8,2.7,0.4,15.3,-0.4,1.3,107.4,99.2,8.2,202.8,12.9,2023
Dug McDaniel,MICH,0.484,0.445,150.7,1.1,10.3,5.9,21.3,15.6,2.1,0.1,18.2,2.5,1.1,100.8,102.5,-1.6,229.1,12.9,2023
Troy D'Amico,SOILL,0.621,0.597,166.6,6,14.2,10.3,8,17.5,1,2.1,13.2,-1.6,1.4,113.2,97.3,15.9,120.4,12.9,2023
Quan McCluney,QUC,0.49,0.455,140,5.1,11.5,8.3,8.5,12.4,1.6,2.7,20.1,-1.9,1.1,102.2,106.2,-4,94.5,12.9,2023
Jake Groves,OKLA,0.55,0.538,152.8,3.6,11.8,8,8.2,12.1,1.2,0.3,18.7,-1.5,1.2,104.4,104.2,0.2,128.3,12.9,2023
Robbie Beasley III,UCD,0.568,0.54,156.9,2.4,10.7,6.6,8.1,12,1.4,0.5,16.6,-1.2,1.3,115.2,102.2,13,129.9,12.9,2023
Jawaun Newton,SOILL,0.566,0.541,146.2,4.7,15.4,10.3,9.7,13.9,2.1,1.1,13.6,-0.1,1.3,110.9,95,15.9,164.1,12.9,2023
Jhamir Brickus,LASAL,0.591,0.554,164.5,1.4,7.6,4.4,16.1,21.2,2,0.3,16.4,-1.2,1.4,106.4,107.8,-1.4,209.3,12.9,2023
Cameron Copeland,APSU,0.459,0.439,146.4,2.6,13.4,7.6,13.4,10.4,2.5,1.1,22.2,-0.3,1,95.2,106.8,-11.6,149.3,12.9,2023
Lamar Wright,SIUE,0.546,0.513,148.7,6.9,9.8,8.4,7,14.7,0.9,3,17.7,-2.7,1.4,109.1,104.3,4.8,147,12.9,2023
Josh Mack,STONE,0.607,0.588,161.1,2.2,11.7,7.2,17.6,18.9,1.7,0.9,15.3,0.4,1.4,110.1,103.3,6.8,140,12.9,2023
Caleb Grill,IWAST,0.571,0.538,153.1,1.7,15.6,8.3,8.2,15.5,2.4,0.2,16.5,-2,1.3,107.9,95,12.8,160.3,12.9,2023
Kam Gibson,UVM,0.563,0.546,152.2,1.2,7.8,4.5,5.4,4.4,1.3,0.4,16.1,0.7,1.2,113.6,106.7,6.9,130.5,12.9,2023
Reggie Bass,CMU,0.493,0.415,146.8,1.8,12.3,7.1,23.2,20.1,2,0.7,25.7,-3.1,1.2,95.6,106.2,-10.6,182.4,12.9,2023
Jordan Wood,HWRD,0.488,0.48,142.4,4.5,17.5,11.1,6.9,12.2,1.4,2.8,23,-3.3,1,98.5,100,-1.5,166.5,12.9,2023
Lance-Amir Paul,NICH,0.486,0.423,140.7,3,6.2,4.5,20.6,16.9,2.6,0,21.5,0.5,1.2,100.8,104.1,-3.3,93.5,12.9,2023
Matthew-Alexander Moncrieffe,UGA,0.527,0.527,102.7,9.5,20.1,14.8,8.3,18.4,0.8,1.7,15.9,-3.2,1.4,102.1,105.8,-3.7,136.8,12.9,2023
Guy Fauntleroy,APSU,0.473,0.432,142.8,1,8.8,4.6,23.1,17.2,4.1,0,19.7,1.2,1.1,95.5,105.4,-9.9,116.5,12.9,2023
"Lesown Hallums, Jr.",SCSU,0.512,0.486,151.9,4.1,10.6,7,14.5,19.7,1.9,1.4,22.3,-4.3,1.2,95.4,113.2,-17.7,128.4,12.9,2023
Joe Pridgen,NEU,0.444,0.436,129.7,7.7,19.7,13.7,14.8,17.3,1.5,2.7,23.3,-3.5,0.9,89.1,102.4,-13.4,141.4,12.9,2023
Lorenzo Donadio,AMERU,0.519,0.484,152.3,5.8,14.1,10.1,8.8,14.6,2.5,0.8,15.1,-0.9,1.1,105.4,104.7,0.6,97.1,12.9,2023
Allen Betrand,RIDER,0.561,0.539,157.3,2.2,13.7,8.1,9.3,17,1.2,2.5,17.5,-2.4,1.3,106.2,104.3,1.9,117.4,12.8,2023
"Shawn Walker, Jr.",MER,0.537,0.517,153.7,3.3,8,5.6,12.9,12.7,1.5,0.4,17.5,0.4,1.2,109.4,104.7,4.8,159.9,12.8,2023
Jayden Brown,CCSU,0.493,0.464,136.9,9,15.1,12,4.9,16.1,1.2,6.2,19.4,-4.5,1.1,96.1,104.1,-8.1,99.3,12.8,2023
Chris Childs,LIND,0.52,0.46,164.2,1.7,12.3,7,11.6,16.8,1.3,0.6,24.9,-4.3,1.2,96.2,107.4,-11.2,180.1,12.8,2023
Emanuel Sharp,U of H,0.548,0.5,159.3,4.4,12.3,8.5,5.3,12.7,1.2,0.5,20.7,-3.2,1.2,112.9,93.5,19.4,85.5,12.8,2023
Jordan Campbell,FRSNO,0.464,0.449,123.5,2.8,13.7,8.1,18,16.2,2.1,4.8,22.6,-1.2,1,90.1,101.4,-11.3,111.1,12.8,2023
Alex Schumacher,SEA,0.469,0.408,136.8,2.5,12.2,7.1,18.3,16,2.3,0.3,24.7,-2.1,1.1,94.3,97.9,-3.6,183,12.8,2023
Ryan Conway,TOWS,0.557,0.538,168.5,1.4,4.9,3.1,10.7,12.7,1.7,0,19.7,-1.2,1.2,111.5,106.2,5.3,87,12.8,2023
Kendall Blue,STTOM,0.535,0.512,152.6,2,14.7,8.3,11.4,15.5,1.6,1.9,17.7,-1.2,1.2,101.6,105.4,-3.8,169.3,12.8,2023
Dallas Howell,UNA,0.537,0.532,147.6,4,17.7,10.9,5,11,1.8,2.8,15.8,-1.5,1.1,105.7,104.2,1.6,159,12.8,2023
Gus Okafor,WICHI,0.489,0.468,131.3,10.5,14.2,12.4,7.9,13.8,1.5,0.3,15.2,-1.2,1.1,105.8,101.5,4.3,99.8,12.8,2023
Aamer Muhammad,TROY,0.509,0.477,145.3,1,7.7,4.3,17.5,15,2,0.5,22.7,-0.8,1.1,100.8,100.2,0.6,157.3,12.8,2023
Garrison Wade,CSFUL,0.524,0.464,154.6,4,21.3,12.6,4.7,9.3,1.1,1.6,15.1,-1.1,1.2,112,94.3,17.7,85.5,12.8,2023
Kris Monroe,NCCU,0.536,0.517,148.5,5.9,18.9,12.5,5.2,14.3,1.2,0.9,20.2,-3.9,1.2,103.9,93.6,10.3,168.6,12.8,2023
Jalen Dalcourt,LA,0.516,0.497,149.8,3.3,6.8,5.1,8.2,10.5,2.2,1.1,19.8,-1,1.1,108,102.9,5.2,94.4,12.8,2023
Petar Krivokapic,FIU,0.611,0.588,158.2,2.6,13.4,8.2,4.2,13,1.2,0.6,14.6,-2.1,1.4,114.3,108,6.3,151,12.8,2023
Kaosi Ezeagu,SHSU,0.58,0.593,107.3,11.3,13.9,12.6,3.7,20.4,0.2,3.8,16.7,-5.5,1.4,104.7,94.9,9.8,124,12.8,2023
Kyle Lofton,FLA,0.506,0.459,149,1.8,8.8,5.4,20.8,14.2,2,0.4,15.8,2.7,1.2,104.6,102.5,2.1,217.6,12.8,2023
Laurynas Vaistaras,CAM,0.545,0.526,147.8,6.5,14.8,10.7,16.6,21.7,1.4,1.5,18,-1.6,1.2,101.9,105.1,-3.2,105.5,12.7,2023
Alec Pfriem,BELL,0.563,0.513,155.9,1.9,13.5,7.8,18.5,19.7,1.6,0.8,15.9,1,1.3,106.3,107.6,-1.3,204.1,12.7,2023
Marcus Williams,SANFR,0.528,0.502,155.7,2.3,13.3,7.9,20.3,18.5,1.9,0.4,17.9,0.6,1.2,105.4,104.8,0.5,192.8,12.7,2023
Jordan Rawls,WKU,0.446,0.393,135,1.4,6.1,3.8,26.3,14.8,1.5,0.2,25.6,1.4,1,93.8,108,-14.2,111.8,12.7,2023
Parker Braun,SCU,0.579,0.589,126.6,6.9,16.2,11.6,11.8,26.1,0.9,3.6,15,-3.3,1.3,100.6,102.4,-1.8,246.6,12.7,2023
Nolan Hickman,ZAGS,0.529,0.51,158.6,1,9.2,5.2,16.1,15.1,1.9,1.2,15,2.7,1.1,110.9,104.5,6.4,236.3,12.7,2023
Javier Esquerra,WAGNR,0.468,0.456,143.5,2.2,14,7.6,25.5,15.1,2.1,0.4,18.9,2.9,1,101.5,97.9,3.6,151,12.7,2023
Emeka Udenyi,SEA,0.412,0.426,62.6,9.5,17.4,13.3,21.2,15.7,2,1.2,13.1,3,0.9,101,96.5,4.5,181,12.7,2023
Emmanuel Akot,WKU,0.499,0.471,143.6,2.7,11.5,7.2,15.4,14.6,1.1,0.9,20.5,-0.5,1.1,99.1,106.8,-7.6,188.4,12.7,2023
Maximus Edwards,GW,0.537,0.517,148.1,4.9,17.7,11.7,7.8,17.8,1.4,0.7,18.2,-3.4,1.2,100.2,108,-7.8,245.4,12.7,2023
A.J. Storr,STJ,0.54,0.512,158.9,1.6,8.7,5.1,6.8,11.7,1,0.9,20.3,-2.4,1.2,106.8,106,0.8,121.5,12.7,2023
Hassan Drame,LASAL,0.461,0.437,135.4,8.3,14.7,11.4,6.7,12.6,2.6,2,18.3,-2.2,1,98.2,102.7,-4.5,156.4,12.7,2023
Brendan Wenzel,UWYOM,0.568,0.517,165.9,5.4,11.8,8.7,6.3,13.1,1.1,1.2,15.1,-1.6,1.3,114,110.2,3.8,138.4,12.7,2023
J.J. Traynor,LVILL,0.546,0.534,151.6,6.3,12.4,9.4,5.5,13.6,0.9,2.2,15.1,-2.3,1.2,106.8,114.7,-8,163,12.7,2023
Sarju Patel,ALBNY,0.514,0.495,141.4,5,13,8.7,8.6,9.2,1.7,0.3,16.3,-0.2,1.1,108.7,111.6,-2.8,165.4,12.7,2023
DeVon Baker,OHIO,0.447,0.42,143.6,2.7,10.5,6.5,12,7.4,2,0.4,20.7,1.4,1,103.4,106.2,-2.8,115.4,12.7,2023
Jayden Epps,ILL,0.508,0.483,149.3,1.1,7.6,4.4,11.8,12.1,1.4,0.8,21.5,-1.2,1.1,103,99.9,3.1,127.6,12.7,2023
Ty Rodgers,ILL,0.501,0.516,90.3,11.4,16.1,13.7,9.8,20,2.2,1.2,11.7,-1,1.2,106.2,95.8,10.4,144.9,12.7,2023
Brandon Betson,TULSA,0.559,0.542,164.6,0.7,6.7,3.6,21.4,18.2,1.1,0,21.2,-0.9,1.2,101.6,115.9,-14.3,144.8,12.7,2023
Cameron Sheffield,RICE,0.593,0.548,157.1,6,17.8,12,6.8,18.2,1.5,1.1,12.9,-1.9,1.4,112.3,106.2,6.1,271.3,12.7,2023
Hunter Sallis,ZAGS,0.548,0.508,150.2,3.9,11.8,8,11.5,15.7,2.1,1.2,14.1,0.8,1.3,113.4,102.9,10.5,133.4,12.7,2023
Seth Hubbard,WMY,0.526,0.507,150.8,6.3,8.2,7.2,7.4,12.7,1.4,0.4,19.5,-2.4,1.2,107.9,113.9,-6,112.6,12.7,2023
Darius McNeill,TROY,0.512,0.476,142.2,2.2,8.8,5.5,21.8,17.6,2.7,1.3,16.9,1.6,1.2,103.1,98.1,5.1,100.1,12.7,2023
Demetrius Davis,CHATT,0.533,0.525,136.1,5.7,10.1,8,12.5,17.4,2.1,0.8,21.1,-2.8,1.2,100.8,105.6,-4.8,146.5,12.7,2023
Brandon Swaby,UIW,0.526,0.497,143.3,6.1,13.3,9.5,7.5,11.4,2.4,0.3,13.7,-0.4,1.2,110,106,4,144.4,12.6,2023
Brandon Trimble,LIND,0.55,0.513,154.3,1.7,8.5,5.1,8.3,7.5,1.7,0.1,14.1,0.9,1.3,115,108.9,6.1,173.9,12.6,2023
Jaquan Carlos,HOF,0.478,0.441,147.3,2.1,11.3,7,23,20.2,2.7,0.3,14.3,4.4,1.1,103.9,97.5,6.4,288.3,12.6,2023
Jared Billups,SIENA,0.454,0.367,131.9,8.1,18.4,13.3,10.5,16.9,2.1,3.1,17.5,-2,1.2,97.4,96.9,0.5,230.4,12.6,2023
Jared Kimbrough,UHA,0.503,0.497,124.9,5.9,18.8,12.2,15.3,22.4,1.2,4.7,20.8,-4.4,1.2,89.8,103.1,-13.3,138.4,12.6,2023
Israel Barnes,SEMO,0.495,0.492,121.4,4.8,8.6,6.7,9,7.8,1.4,1.1,18.7,0.1,1.1,103.6,107.3,-3.7,154.5,12.6,2023
Amanze Ngumezi,JKSNV,0.451,0.423,127.1,7.6,14.5,11,10.1,12.4,1,4.3,25.5,-3.1,1,94.5,106,-11.5,74.1,12.6,2023
Tevin Smith,DEN,0.525,0.486,147.7,0.7,12.8,7.2,10,15.9,1.1,2.9,21.2,-3.2,1.2,99.2,107.1,-7.9,130.8,12.6,2023
Owen White,USA,0.563,0.541,163,2.2,12.7,7.6,5,9.4,1.4,1,15.6,-0.8,1.2,110.2,99.7,10.5,209.3,12.6,2023
R.J. McGee,TULAN,0.588,0.563,151,4.3,14.6,9.6,3.4,9.6,2.1,1.1,12.3,-1,1.4,114.5,103.3,11.1,116.8,12.6,2023
Jayden Martinez,UNT,0.441,0.417,127.7,9,18.7,13.9,6,9.7,1.6,2.1,19.6,-1.7,1,101.3,92,9.4,107.4,12.6,2023
Hunter Thompson,UWYOM,0.518,0.477,149.8,6.6,18.5,12.5,6.6,9.3,1.1,2.3,13.4,0,1.1,113.4,105.9,7.5,171.8,12.6,2023
Jalen Carey,URI,0.488,0.421,142.8,2.7,17.6,10,14.3,20.7,2.2,2.6,22.1,-5,1.1,89.4,101.1,-11.7,153.3,12.6,2023
Dakota Leffew,MSMU,0.528,0.511,154.5,0.2,9.9,5.1,11.8,18.1,2.4,1.3,24.2,-4.9,1.1,92.5,102.9,-10.4,179.6,12.6,2023
"Raymond Bethea, Jr.",HMPTN,0.532,0.512,141.1,5.1,15.1,9.8,5.8,10.5,1.2,0.5,15.6,-1.5,1.2,107.3,111.1,-3.7,138.1,12.6,2023
Montez Mathis,STJ,0.558,0.534,154.3,1.4,6.4,3.8,4.2,11.8,2.4,0.8,16.4,-2.3,1.3,109.4,103.6,5.7,68.8,12.6,2023
Luke Jungers,OMAHA,0.526,0.489,156.4,2.5,17.2,9.9,5.1,10.6,0.7,0.4,22.4,-2.8,1.2,102,112.9,-11,98,12.6,2023
Masai Olowokere,UCA,0.53,0.528,134.8,5.6,15.8,10.5,10.6,17.9,1.8,0.7,14.6,-1.5,1.1,101.9,110.6,-8.6,227,12.6,2023
Davonte Davis,ARK,0.506,0.484,148.1,2.6,13.6,8.1,13.9,16.1,2.3,0.4,19.3,-1.2,1.1,99.1,98.3,0.7,239.8,12.6,2023
Wayne McKinney III,SAND,0.522,0.463,140,3.1,9.1,5.9,11.6,15.4,2.5,1.8,16.3,-0.5,1.3,105.2,113.7,-8.6,143.9,12.6,2023
Bryson Mozone,GTOWN,0.522,0.503,148.3,3.9,15.5,9.6,3.6,10.5,1.2,1.1,18.1,-2.6,1.1,104.1,112.3,-8.2,120.5,12.6,2023
Alec Oglesby,STET,0.551,0.511,162.2,4.6,8,6.3,7.6,10.4,1,0.4,16.2,-0.2,1.2,116.7,114,2.7,101,12.6,2023
Shamir Johnson,STONE,0.542,0.537,135.4,1.6,14.4,8.4,10.5,14.9,1.2,1.2,20.9,-2.5,1.2,96.4,103.7,-7.3,139.1,12.6,2023
Sydney Curry,LVILL,0.537,0.533,106.1,10.7,20,15.4,4.4,20.2,0.8,1.6,17.2,-5.4,1.3,99.1,112.4,-13.3,116.4,12.5,2023
"Roddy Gayle, Jr.",OSU,0.537,0.514,167.8,2,10.2,6.2,10,15.2,2.2,2.3,16.5,-1,1.1,105.2,103.4,1.8,102.9,12.5,2023
Bobi Klintman,WF,0.528,0.5,151.8,6.6,20.4,13.7,6.8,16.1,1.3,3.2,15.2,-2.1,1.2,103.8,102.8,1.1,168.1,12.5,2023
Taviontae Jackson,COLST,0.556,0.535,149,5,16.2,10.9,20.5,27.5,3,0.9,15,0.3,1.2,101.2,102.4,-1.2,140.3,12.5,2023
Jan Zidek,PEPP,0.529,0.494,148.6,3.5,10.6,7.2,6.6,12.3,0.9,0.4,21.3,-2.7,1.2,102.6,112.2,-9.7,89.1,12.5,2023
Leo Colimerio,FRSNO,0.61,0.561,168.4,4.8,14.2,9.4,6.3,17.3,2,1.5,12.3,-1.9,1.4,112.7,103.2,9.6,143.6,12.5,2023
DaJuan Gordon,NMSU,0.498,0.449,141.8,6.4,16.8,11.5,5.5,17.6,2.7,1.2,20.9,-5.3,1.2,95.1,98.7,-3.5,122.6,12.5,2023
Colin Smith,VANDY,0.545,0.518,145.7,5.9,11.6,8.7,6.3,8.8,0.5,0.5,14.6,-0.3,1.3,118.3,109.8,8.4,120.8,12.5,2023
